,Unnamed: 0,Unnamed: 0.1,mode,price,catch,pbeach,ppier,pboat,pcharter,cbeach,cpier,cboat,ccharter,income,log_income,pdiff
183,183,184,boat,26.106,0.0361,92.058,92.058,26.106,61.106,0.5333,0.0069,0.0361,0.4216,1249.9998,7.130898670296334,65.952
184,184,185,boat,57.904,0.0014,37.506,37.506,57.904,86.904,0.0678,0.0789,0.0014,0.0029,2083.3332,7.641724390062335,20.398000000000003
185,185,186,charter,72.506,1.0266,132.25799999999998,132.25799999999998,37.506,72.506,0.5333,0.4522,0.2413,1.0266,2083.3332,7.641724390062335,59.75199999999998
186,186,187,charter,106.706,0.4216,252.858,252.858,71.706,106.706,0.5333,0.0069,0.0361,0.4216,4583.332,8.430181523517474,146.152
187,187,188,boat,71.706,0.0361,252.858,252.858,71.706,106.706,0.5333,0.0069,0.0361,0.4216,4583.332,8.430181523517474,181.152
188,188,189,beach,34.914,0.2537,34.914,34.914,34.914,53.414,0.2537,0.1498,0.2339,0.6288,3749.9999,8.22951109229779,0.0
189,189,190,charter,127.848,0.0209,63.004,63.004,92.848,127.848,0.0678,0.0789,0.0102,0.0209,6250.0013,8.740336950730425,64.844
190,190,191,charter,117.404,0.3087,137.648,137.648,93.404,117.404,0.1049,0.0079,0.0613,0.3087,9583.3357,9.167781004513879,20.244
191,191,192,charter,82.804,1.0266,221.408,221.408,47.804,82.804,0.5333,0.4522,0.0051,1.0266,4583.332,8.430181523517474,138.60399999999998
192,192,193,boat,35.972,0.1665,206.31,206.31,35.972,70.972,0.5333,0.4522,0.1665,0.3975,3749.9999,8.22951109229779,170.338
193,193,194,pier,21.714,0.1498,21.714,21.714,21.714,40.214,0.2537,0.1498,0.2339,0.6288,2083.3332,7.641724390062335,0.0
194,194,195,charter,50.114,0.0209,10.534,10.534,15.114,50.114,0.0678,0.0789,0.0102,0.0209,1249.9998,7.130898670296334,39.58
195,195,196,charter,70.972,1.0266,206.31,206.31,35.972,70.972,0.5333,0.4522,0.2413,1.0266,3749.9999,8.22951109229779,135.33800000000002
196,196,197,charter,106.706,0.3975,252.858,252.858,71.706,106.706,0.5333,0.4522,0.1665,0.3975,4583.332,8.430181523517474,146.152
197,197,198,pier,75.50399999999998,0.0503,75.50399999999998,75.50399999999998,75.50399999999998,100.504,0.0678,0.0503,0.2601,0.5391,2916.6666,7.978196667826407,0.0
198,198,199,charter,72.098,0.2377,26.106,26.106,37.098,72.098,0.0678,0.0025,0.0108,0.2377,1249.9998,7.130898670296334,45.992
199,199,200,charter,50.398,0.1176,22.704,22.704,20.898000000000003,50.398,0.0678,0.0503,0.0016,0.1176,416.66668,6.0322865736282365,27.694000000000003
200,200,201,boat,101.898,0.0559,71.706,71.706,101.898,136.898,0.0678,0.0789,0.0559,0.6456,4583.332,8.430181523517474,30.191999999999993
201,201,202,beach,117.306,0.0678,117.306,117.306,181.104,210.104,0.0678,0.0789,0.1643,0.5391,7916.6663,8.976725474478886,0.0
202,202,203,charter,163.70600000000005,0.4216,453.858,453.858,128.70600000000002,163.70600000000005,0.5333,0.0069,0.0361,0.4216,8750.001,9.076809093637367,290.15199999999993
203,203,204,pier,26.106,0.0025,26.106,26.106,40.304,69.304,0.0678,0.0025,0.0499,0.2421,1249.9998,7.130898670296334,0.0
204,204,205,charter,72.506,1.0266,132.25799999999998,132.25799999999998,37.506,72.506,0.5333,0.4522,0.2413,1.0266,2083.3332,7.641724390062335,59.75199999999998
205,205,206,boat,69.498,0.2339,69.498,69.498,69.498,87.99799999999998,0.2537,0.1498,0.2339,0.6288,2916.6666,7.978196667826407,0.0
206,206,207,boat,48.90600000000001,0.0023,69.498,69.498,48.90600000000001,72.906,0.1049,0.0451,0.0023,0.0046,2916.6666,7.978196667826407,20.59199999999999
207,207,208,boat,47.804,0.1574,70.44800000000002,70.44800000000002,47.804,71.804,0.1049,0.0451,0.1574,0.4671,4583.332,8.430181523517474,22.64400000000002
208,208,209,charter,141.64,0.0029,116.64,116.64,116.64,141.64,0.0678,0.0503,0.0276,0.0029,5416.6667,8.59723590524362,24.999999999999986
209,209,210,pier,47.804,0.0789,47.804,47.804,100.64,129.64,0.0678,0.0789,0.0014,0.0029,4583.332,8.430181523517474,0.0
210,210,211,charter,52.404,1.0266,80.608,80.608,17.404,52.404,0.5333,0.4522,0.2413,1.0266,1249.9998,7.130898670296334,28.204
211,211,212,charter,387.208,2.3014,115.248,115.248,362.208,387.208,0.2537,0.1498,0.6817,2.3014,7916.6663,8.976725474478886,271.96000000000004
212,212,213,charter,98.004,0.0058,291.808,291.808,63.004,98.004,0.5333,0.4522,0.0156,0.0058,6250.0013,8.740336950730425,193.80399999999997
213,213,214,pier,32.604,0.0789,32.604,32.604,68.64,97.64,0.0678,0.0789,0.1643,0.5391,2916.6666,7.978196667826407,0.0
214,214,215,charter,61.64,0.2421,36.64,36.64,36.64,61.64,0.0678,0.0052,0.1491,0.2421,1249.9998,7.130898670296334,25.0
215,215,216,charter,40.934,1.0266,39.474,39.474,5.934,40.934,0.5333,0.4522,0.2413,1.0266,416.66668,6.0322865736282365,1.4600000000000009
216,216,217,beach,120.004,0.0678,120.004,120.004,252.64,281.64,0.0678,0.0789,0.1643,0.5391,12499.998,9.43348376329038,0.0
217,217,218,charter,50.13399999999999,0.0058,100.674,100.674,15.134,50.13399999999999,0.5333,0.4522,0.0156,0.0058,2083.3332,7.641724390062335,50.54000000000001
218,218,219,charter,68.53399999999999,0.0058,223.074,223.074,33.534,68.53399999999999,0.5333,0.4522,0.0156,0.0058,5416.6667,8.59723590524362,154.54000000000002
219,219,220,charter,59.334,0.0058,161.874,161.874,24.334,59.334,0.5333,0.4522,0.0156,0.0058,3749.9999,8.22951109229779,102.53999999999999
220,220,221,charter,163.70600000000005,1.0266,453.858,453.858,128.70600000000002,163.70600000000005,0.5333,0.4522,0.2413,1.0266,8750.001,9.076809093637367,290.15199999999993
221,221,222,charter,106.706,0.0058,252.858,252.858,71.706,106.706,0.5333,0.4522,0.0156,0.0058,4583.332,8.430181523517474,146.152
222,222,223,boat,180.00599999999997,0.1574,255.798,255.798,180.00599999999997,204.006,0.1049,0.0451,0.1574,0.4671,12499.998,9.43348376329038,75.79200000000003
223,223,224,charter,139.704,0.1648,71.706,71.706,110.704,139.704,0.0678,0.0789,0.0971,0.1648,4583.332,8.430181523517474,67.998
224,224,225,boat,26.106,0.2413,92.058,92.058,26.106,61.106,0.5333,0.4522,0.2413,1.0266,1249.9998,7.130898670296334,65.952
225,225,226,charter,79.404,0.4671,81.648,81.648,55.404,79.404,0.1049,0.0451,0.1574,0.4671,5416.6667,8.59723590524362,2.2439999999999998
226,226,227,pier,47.804,0.0789,47.804,47.804,100.64,129.64,0.0678,0.0789,0.0014,0.0029,4583.332,8.430181523517474,0.0
227,227,228,charter,82.804,0.4216,221.408,221.408,47.804,82.804,0.5333,0.0069,0.0361,0.4216,4583.332,8.430181523517474,138.60399999999998
228,228,229,charter,50.114,0.0209,10.534,10.534,15.114,50.114,0.0678,0.0789,0.0102,0.0209,1249.9998,7.130898670296334,39.58
229,229,230,pier,5.9220000000000015,0.0503,5.9220000000000015,5.9220000000000015,5.9220000000000015,30.922,0.0678,0.0503,0.2601,0.5391,2083.3332,7.641724390062335,0.0
230,230,231,pier,11.322,0.0503,11.322,11.322,11.322,36.322,0.0678,0.0503,0.0276,0.0029,4583.332,8.430181523517474,0.0
231,231,232,pier,6.29,0.0789,6.29,6.29,6.29,35.29,0.0678,0.0789,0.1643,0.5391,4583.332,8.430181523517474,0.0
232,232,233,boat,17.986,0.0014,17.986,17.986,17.986,46.986,0.0678,0.0789,0.0014,0.0029,3749.9999,8.22951109229779,0.0
233,233,234,charter,42.986,0.1648,17.986,17.986,17.986,42.986,0.0678,0.0503,0.023,0.1648,3749.9999,8.22951109229779,24.999999999999996
234,234,235,charter,46.986,0.5391,17.986,17.986,17.986,46.986,0.0678,0.0789,0.1643,0.5391,3749.9999,8.22951109229779,28.999999999999996
235,235,236,boat,45.18600000000001,0.2601,45.18600000000001,45.18600000000001,45.18600000000001,70.186,0.0678,0.0503,0.2601,0.5391,10416.666,9.251162302496436,0.0
236,236,237,beach,21.386,0.0678,21.386,21.386,21.386,46.386,0.0678,0.0052,0.1491,0.2421,4583.332,8.430181523517474,0.0
237,237,238,beach,9.522,0.0678,9.522,9.522,9.522,34.522,0.0678,0.0503,0.2601,0.5391,3749.9999,8.22951109229779,0.0
238,238,239,boat,51.842,0.2413,316.342,316.342,51.842,86.84200000000001,0.5333,0.4522,0.2413,1.0266,3749.9999,8.22951109229779,264.5
239,239,240,boat,5.9220000000000015,0.0014,32.242,32.242,5.9220000000000015,34.922,0.0678,0.0789,0.0014,0.0029,2083.3332,7.641724390062335,26.319999999999997
240,240,241,pier,9.522,0.0503,9.522,9.522,9.522,34.522,0.0678,0.0503,0.0276,0.0029,3749.9999,8.22951109229779,0.0
241,241,242,boat,11.322,0.0276,11.322,11.322,11.322,36.322,0.0678,0.0503,0.0276,0.0029,4583.332,8.430181523517474,0.0
242,242,243,beach,9.522,0.0678,9.522,9.522,9.522,34.522,0.0678,0.0503,0.0276,0.0029,3749.9999,8.22951109229779,0.0
243,243,244,beach,71.442,0.0678,71.442,71.442,13.122,42.122,0.0678,0.0789,0.1643,0.5391,5416.6667,8.59723590524362,0.0
244,244,245,boat,14.58,0.2601,14.58,14.58,14.58,39.58,0.0678,0.0503,0.2601,0.5391,5416.6667,8.59723590524362,0.0
245,245,246,charter,33.58,0.2421,8.58,8.58,8.58,33.58,0.0678,0.0052,0.1491,0.2421,2916.6666,7.978196667826407,25.0
246,246,247,charter,41.58,0.2421,56.61,56.61,12.58,41.58,0.0678,0.0025,0.0499,0.2421,4583.332,8.430181523517474,15.030000000000001
247,247,248,charter,43.58,0.5391,18.58,18.58,18.58,43.58,0.0678,0.0503,0.2601,0.5391,7083.3317,8.86549965509619,25.0
248,248,249,pier,8.58,0.0503,8.58,8.58,8.58,33.58,0.0678,0.0503,0.2601,0.5391,2916.6666,7.978196667826407,0.0
249,249,250,boat,666.11,0.0531,359.022,359.022,666.11,691.11,0.2537,0.1498,0.0531,0.0052,8750.001,9.076809093637367,307.088
250,250,251,charter,35.58,0.2421,29.61,29.61,6.58,35.58,0.0678,0.0025,0.0499,0.2421,2083.3332,7.641724390062335,5.969999999999999
251,251,252,boat,20.61,0.2413,135.11,135.11,20.61,55.61,0.5333,0.4522,0.2413,1.0266,1249.9998,7.130898670296334,114.50000000000001
252,252,253,charter,29.58,0.1648,4.58,4.58,4.58,29.58,0.0678,0.0503,0.023,0.1648,1249.9998,7.130898670296334,25.0
253,253,254,boat,6.58,0.0031,6.58,6.58,6.58,31.58,0.0678,0.0503,0.0031,0.0041,2083.3332,7.641724390062335,0.0
254,254,255,boat,31.586,0.1491,31.586,31.586,31.586,56.58600000000001,0.0678,0.0052,0.1491,0.2421,7083.3317,8.86549965509619,0.0
255,255,256,charter,49.786,0.2421,24.786,24.786,24.786,49.786,0.0678,0.0052,0.1491,0.2421,5416.6667,8.59723590524362,25.0
256,256,257,pier,13.818,0.0025,13.818,13.818,13.818,42.81800000000001,0.0678,0.0025,0.0499,0.2421,2083.3332,7.641724390062335,0.0
257,257,258,charter,59.618,0.5391,30.618,30.618,30.618,59.618,0.0678,0.0789,0.1643,0.5391,5416.6667,8.59723590524362,29.000000000000004
258,258,259,boat,4.29,0.0051,214.5,214.5,4.29,39.29,0.5333,0.4522,0.0051,1.0266,2916.6666,7.978196667826407,210.21
259,259,260,boat,5.29,0.0156,264.5,264.5,5.29,40.29,0.5333,0.4522,0.0156,0.0058,3749.9999,8.22951109229779,259.21
260,260,261,charter,33.29,0.1648,4.29,4.29,4.29,33.29,0.0678,0.0789,0.0971,0.1648,2916.6666,7.978196667826407,29.0
261,261,262,beach,4.122,0.0678,4.122,4.122,4.122,29.122,0.0678,0.0503,0.2601,0.5391,1249.9998,7.130898670296334,0.0
262,262,263,pier,5.9220000000000015,0.0503,5.9220000000000015,5.9220000000000015,5.9220000000000015,30.922,0.0678,0.0503,0.0276,0.0029,2083.3332,7.641724390062335,0.0
263,263,264,beach,71.442,0.0678,71.442,71.442,13.122,42.122,0.0678,0.0025,0.0499,0.2421,5416.6667,8.59723590524362,0.0
264,264,265,boat,5.9220000000000015,0.0276,5.9220000000000015,5.9220000000000015,5.9220000000000015,30.922,0.0678,0.0503,0.0276,0.0029,2083.3332,7.641724390062335,0.0
265,265,266,pier,15.87,0.0503,15.87,15.87,15.87,40.87,0.0678,0.0503,0.0276,0.0029,3749.9999,8.22951109229779,0.0
266,266,267,boat,3.87,0.0014,6.45,6.45,3.87,32.87,0.0678,0.0789,0.0014,0.0029,416.66668,6.0322865736282365,2.58
267,267,268,boat,12.58,0.0276,12.58,12.58,12.58,37.58,0.0678,0.0503,0.0276,0.0029,4583.332,8.430181523517474,0.0
268,268,269,boat,6.58,0.1491,6.58,6.58,6.58,31.58,0.0678,0.0052,0.1491,0.2421,2083.3332,7.641724390062335,0.0
269,269,270,pier,6.58,0.0503,6.58,6.58,6.58,31.58,0.0678,0.0503,0.2601,0.5391,2083.3332,7.641724390062335,0.0
270,270,271,charter,32.722,0.0029,7.722,7.722,7.722,32.722,0.0678,0.0503,0.0276,0.0029,2916.6666,7.978196667826407,25.0
271,271,272,boat,3.29,0.1665,164.5,164.5,3.29,38.29,0.5333,0.4522,0.1665,0.3975,2083.3332,7.641724390062335,161.21
272,272,273,charter,30.29,0.0029,5.29,5.29,5.29,30.29,0.0678,0.0503,0.0276,0.0029,3749.9999,8.22951109229779,25.0
273,273,274,boat,3.29,0.0014,3.29,3.29,3.29,32.29,0.0678,0.0789,0.0014,0.0029,2083.3332,7.641724390062335,0.0
274,274,275,charter,34.29,0.1648,5.29,5.29,5.29,34.29,0.0678,0.0789,0.0971,0.1648,3749.9999,8.22951109229779,29.0
275,275,276,pier,2.29,0.0789,2.29,2.29,2.29,31.29,0.0678,0.0789,0.0971,0.1648,1249.9998,7.130898670296334,0.0
276,276,277,boat,5.29,0.0051,264.5,264.5,5.29,40.29,0.5333,0.4522,0.0051,1.0266,3749.9999,8.22951109229779,259.21
277,277,278,charter,36.29,0.0029,7.29,7.29,7.29,36.29,0.0678,0.0789,0.0014,0.0029,5416.6667,8.59723590524362,29.0
278,278,279,beach,13.29,0.0678,13.29,13.29,13.29,42.29,0.0678,0.0789,0.1643,0.0041,10416.666,9.251162302496436,0.0
279,279,280,charter,39.29,1.0266,214.5,214.5,4.29,39.29,0.5333,0.4522,0.2413,1.0266,2916.6666,7.978196667826407,175.21
280,280,281,charter,29.29,0.1648,4.29,4.29,4.29,29.29,0.0678,0.0503,0.023,0.1648,2916.6666,7.978196667826407,25.0
281,281,282,charter,31.29,0.3087,166.21200000000005,166.21200000000005,7.29,31.29,0.1049,0.0079,0.0613,0.3087,5416.6667,8.59723590524362,134.92200000000005
282,282,283,charter,35.29,0.1648,6.29,6.29,6.29,35.29,0.0678,0.0789,0.0971,0.1648,4583.332,8.430181523517474,29.0
283,283,284,boat,8.29,0.0613,189.012,189.012,8.29,32.29,0.1049,0.0079,0.0613,0.3087,6250.0013,8.740336950730425,180.722
284,284,285,charter,38.29,0.4216,164.5,164.5,3.29,38.29,0.5333,0.0069,0.0361,0.4216,2083.3332,7.641724390062335,126.21000000000001
285,285,286,charter,33.29,0.2421,4.29,4.29,4.29,33.29,0.0678,0.0025,0.0499,0.2421,2916.6666,7.978196667826407,29.0
286,286,287,charter,37.29,1.0266,114.5,114.5,2.29,37.29,0.5333,0.4522,0.2413,1.0266,1249.9998,7.130898670296334,77.21000000000001
287,287,288,pier,2.29,0.0789,2.29,2.29,2.29,31.29,0.0678,0.0789,0.1643,0.5391,1249.9998,7.130898670296334,0.0
288,288,289,pier,75.012,0.1498,75.012,75.012,75.012,93.512,0.2537,0.1498,0.0233,0.0219,2083.3332,7.641724390062335,0.0
289,289,290,pier,4.29,0.0789,4.29,4.29,4.29,33.29,0.0678,0.0789,0.1643,0.5391,2916.6666,7.978196667826407,0.0
290,290,291,boat,4.29,0.0051,214.5,214.5,4.29,39.29,0.5333,0.4522,0.0051,1.0266,2916.6666,7.978196667826407,210.21
291,291,292,boat,3.29,0.1574,75.012,75.012,3.29,27.29,0.1049,0.0451,0.1574,0.4671,2083.3332,7.641724390062335,71.722
292,292,293,charter,35.87,0.1648,11.45,11.45,6.87,35.87,0.0678,0.0789,0.0971,0.1648,1249.9998,7.130898670296334,24.419999999999998
293,293,294,charter,47.87,0.5391,31.45,31.45,18.87,47.87,0.0678,0.0789,0.1643,0.5391,4583.332,8.430181523517474,16.419999999999998
294,294,295,charter,58.87,0.5391,33.87,33.87,33.87,58.87,0.0678,0.0503,0.2601,0.5391,8750.001,9.076809093637367,25.0
295,295,296,boat,53.68600000000001,0.2413,843.186,843.186,53.68600000000001,88.686,0.5333,0.4522,0.2413,1.0266,12499.998,9.43348376329038,789.5
296,296,297,charter,42.29,1.0266,364.5,364.5,7.29,42.29,0.5333,0.4522,0.0051,1.0266,5416.6667,8.59723590524362,322.21
297,297,298,charter,41.29,1.0266,314.5,314.5,6.29,41.29,0.5333,0.4522,0.2413,1.0266,4583.332,8.430181523517474,273.21
298,298,299,charter,30.29,0.1648,5.29,5.29,5.29,30.29,0.0678,0.0503,0.023,0.1648,3749.9999,8.22951109229779,25.0
299,299,300,boat,5.29,0.2413,264.5,264.5,5.29,40.29,0.5333,0.4522,0.2413,1.0266,3749.9999,8.22951109229779,259.21
300,300,301,charter,36.29,0.1648,7.29,7.29,7.29,36.29,0.0678,0.0789,0.0971,0.1648,5416.6667,8.59723590524362,29.0
301,301,302,boat,4.29,0.0023,97.812,97.812,4.29,28.29,0.1049,0.0451,0.0023,0.0046,2916.6666,7.978196667826407,93.52199999999999
302,302,303,pier,3.29,0.0503,3.29,3.29,3.29,28.29,0.0678,0.0503,0.0276,0.0029,2083.3332,7.641724390062335,0.0
303,303,304,beach,8.29,0.0678,8.29,8.29,8.29,33.29,0.0678,0.0503,0.2601,0.5391,6250.0013,8.740336950730425,0.0
304,304,305,charter,35.58,0.0029,10.58,10.58,10.58,35.58,0.0678,0.0503,0.0276,0.0029,3749.9999,8.22951109229779,25.0
305,305,306,beach,11.186,0.0678,11.186,11.186,11.186,36.186,0.0678,0.0503,0.2601,0.5391,2083.3332,7.641724390062335,0.0
306,306,307,beach,38.386,0.0678,38.386,38.386,38.386,63.386,0.0678,0.0503,0.2601,0.5391,8750.001,9.076809093637367,0.0
307,307,308,boat,8.58,0.0276,8.58,8.58,8.58,33.58,0.0678,0.0503,0.0276,0.0029,2916.6666,7.978196667826407,0.0
308,308,309,charter,37.58,0.2421,38.61,38.61,8.58,37.58,0.0678,0.0025,0.0499,0.2421,2916.6666,7.978196667826407,1.0300000000000011
309,309,310,charter,29.29,0.5391,4.29,4.29,4.29,29.29,0.0678,0.0503,0.2601,0.5391,2916.6666,7.978196667826407,25.0
310,310,311,boat,4.29,0.0276,4.29,4.29,4.29,29.29,0.0678,0.0503,0.0276,0.0029,2916.6666,7.978196667826407,0.0
311,311,312,charter,27.29,0.0046,75.012,75.012,3.29,27.29,0.1049,0.0451,0.0023,0.0046,2083.3332,7.641724390062335,47.722
312,312,313,boat,4.29,0.0051,214.5,214.5,4.29,39.29,0.5333,0.4522,0.0051,1.0266,2916.6666,7.978196667826407,210.21
313,313,314,boat,5.29,0.0276,5.29,5.29,5.29,30.29,0.0678,0.0503,0.0276,0.0029,3749.9999,8.22951109229779,0.0
314,314,315,charter,30.29,0.4671,143.412,143.412,6.29,30.29,0.1049,0.0451,0.1574,0.4671,4583.332,8.430181523517474,113.12200000000001
315,315,316,charter,29.29,0.2421,4.29,4.29,4.29,29.29,0.0678,0.0052,0.1491,0.2421,2916.6666,7.978196667826407,25.0
316,316,317,charter,35.29,0.5391,6.29,6.29,6.29,35.29,0.0678,0.0789,0.1643,0.5391,4583.332,8.430181523517474,29.0
317,317,318,boat,6.29,0.2601,6.29,6.29,6.29,31.29,0.0678,0.0503,0.2601,0.5391,4583.332,8.430181523517474,0.0
318,318,319,charter,29.29,0.0029,4.29,4.29,4.29,29.29,0.0678,0.0503,0.0276,0.0029,2916.6666,7.978196667826407,25.0
319,319,320,pier,3.29,0.0052,3.29,3.29,3.29,28.29,0.0678,0.0052,0.1491,0.2421,2083.3332,7.641724390062335,0.0
320,320,321,charter,32.29,0.0041,26.32,26.32,3.29,32.29,0.0678,0.0789,0.1643,0.0041,2083.3332,7.641724390062335,5.969999999999999
321,321,322,pier,4.29,0.0503,4.29,4.29,4.29,29.29,0.0678,0.0503,0.2601,0.5391,2916.6666,7.978196667826407,0.0
322,322,323,pier,2.29,0.0503,2.29,2.29,2.29,27.29,0.0678,0.0503,0.2601,0.5391,1249.9998,7.130898670296334,0.0
323,323,324,pier,2.29,0.0503,2.29,2.29,2.29,27.29,0.0678,0.0503,0.2601,0.5391,1249.9998,7.130898670296334,0.0
324,324,325,beach,4.29,0.0678,4.29,4.29,4.29,29.29,0.0678,0.0503,0.2601,0.5391,2916.6666,7.978196667826407,0.0
325,325,326,boat,8.29,0.2601,8.29,8.29,8.29,33.29,0.0678,0.0503,0.2601,0.5391,6250.0013,8.740336950730425,0.0
326,326,327,boat,7.29,0.2601,7.29,7.29,7.29,32.29,0.0678,0.0503,0.2601,0.5391,5416.6667,8.59723590524362,0.0
327,327,328,pier,13.29,0.0503,13.29,13.29,13.29,38.29,0.0678,0.0503,0.2601,0.5391,10416.666,9.251162302496436,0.0
328,328,329,boat,3.29,0.023,3.29,3.29,3.29,28.29,0.0678,0.0503,0.023,0.1648,2083.3332,7.641724390062335,0.0
329,329,330,boat,6.29,0.1491,6.29,6.29,6.29,31.29,0.0678,0.0052,0.1491,0.2421,4583.332,8.430181523517474,0.0
330,330,331,charter,32.29,0.1648,26.32,26.32,3.29,32.29,0.0678,0.0789,0.0971,0.1648,2083.3332,7.641724390062335,5.969999999999999
331,331,332,boat,4.29,0.0276,4.29,4.29,4.29,29.29,0.0678,0.0503,0.0276,0.0029,2916.6666,7.978196667826407,0.0
332,332,333,boat,6.29,0.0276,6.29,6.29,6.29,31.29,0.0678,0.0503,0.0276,0.0029,4583.332,8.430181523517474,0.0
333,333,334,charter,45.58,0.2421,74.61,74.61,16.58,45.58,0.0678,0.0025,0.0499,0.2421,6250.0013,8.740336950730425,29.03
334,334,335,pier,4.29,0.0503,4.29,4.29,4.29,29.29,0.0678,0.0503,0.2601,0.5391,2916.6666,7.978196667826407,0.0
335,335,336,charter,31.29,0.5391,6.29,6.29,6.29,31.29,0.0678,0.0503,0.2601,0.5391,4583.332,8.430181523517474,25.0
336,336,337,beach,2.29,0.0678,2.29,2.29,2.29,27.29,0.0678,0.0503,0.0276,0.0029,1249.9998,7.130898670296334,0.0
337,337,338,pier,5.29,0.0503,5.29,5.29,5.29,30.29,0.0678,0.0503,0.0276,0.0029,3749.9999,8.22951109229779,0.0
338,338,339,boat,3.29,0.0276,3.29,3.29,3.29,28.29,0.0678,0.0503,0.0276,0.0029,2083.3332,7.641724390062335,0.0
339,339,340,boat,2.29,0.0276,2.29,2.29,2.29,27.29,0.0678,0.0503,0.0276,0.0029,1249.9998,7.130898670296334,0.0
340,340,341,boat,4.29,0.0014,34.32,34.32,4.29,33.29,0.0678,0.0789,0.0014,0.0029,2916.6666,7.978196667826407,30.03
341,341,342,charter,31.29,0.0029,6.29,6.29,6.29,31.29,0.0678,0.0503,0.0276,0.0029,4583.332,8.430181523517474,25.0
342,342,343,boat,9.29,0.2601,9.29,9.29,9.29,34.29,0.0678,0.0503,0.2601,0.5391,7083.3317,8.86549965509619,0.0
343,343,344,beach,306.82,0.5333,306.82,306.82,42.32,77.32,0.5333,0.4522,0.2413,1.0266,3749.9999,8.22951109229779,0.0
344,344,345,boat,231.822,0.0897,65.61,65.61,231.822,266.822,0.0678,0.0789,0.0897,1.0905,5416.6667,8.59723590524362,166.212
345,345,346,boat,8.29,0.0276,8.29,8.29,8.29,33.29,0.0678,0.0503,0.0276,0.0029,6250.0013,8.740336950730425,0.0
346,346,347,charter,58.32,0.3087,132.132,132.132,34.32,58.32,0.1049,0.0079,0.0613,0.3087,2916.6666,7.978196667826407,73.81200000000001
347,347,348,charter,32.29,0.0029,26.32,26.32,3.29,32.29,0.0678,0.0789,0.0014,0.0029,2083.3332,7.641724390062335,5.969999999999999
348,348,349,charter,32.29,0.5391,7.29,7.29,7.29,32.29,0.0678,0.0503,0.2601,0.5391,5416.6667,8.59723590524362,25.0
349,349,350,boat,30.87,0.1643,51.45,51.45,30.87,59.87,0.0678,0.0789,0.1643,0.5391,7916.6663,8.976725474478886,20.580000000000002
350,350,351,boat,30.87,0.2601,30.87,30.87,30.87,55.87,0.0678,0.0503,0.2601,0.5391,7916.6663,8.976725474478886,0.0
351,351,352,boat,12.87,0.0276,12.87,12.87,12.87,37.87,0.0678,0.0503,0.0276,0.0029,2916.6666,7.978196667826407,0.0
352,352,353,charter,46.87,0.1648,21.87,21.87,21.87,46.87,0.0678,0.0503,0.023,0.1648,5416.6667,8.59723590524362,24.999999999999996
353,353,354,beach,24.786,0.0678,24.786,24.786,24.786,49.786,0.0678,0.0503,0.2601,0.5391,5416.6667,8.59723590524362,0.0
354,354,355,charter,50.386,0.5391,21.386,21.386,21.386,50.386,0.0678,0.0789,0.1643,0.5391,4583.332,8.430181523517474,29.000000000000004
355,355,356,charter,76.45,0.4216,455.95,455.95,41.45,76.45,0.5333,0.0069,0.0361,0.4216,6250.0013,8.740336950730425,379.5
356,356,357,boat,12.87,0.2601,12.87,12.87,12.87,37.87,0.0678,0.0503,0.2601,0.5391,2916.6666,7.978196667826407,0.0
357,357,358,charter,260.95,0.0052,119.262,119.262,235.95,260.95,0.2537,0.1498,0.0531,0.0052,2916.6666,7.978196667826407,141.688
358,358,359,boat,15.87,0.2601,15.87,15.87,15.87,40.87,0.0678,0.0503,0.2601,0.5391,3749.9999,8.22951109229779,0.0
359,359,360,boat,24.87,0.2601,24.87,24.87,24.87,49.87,0.0678,0.0503,0.2601,0.5391,6250.0013,8.740336950730425,0.0
360,360,361,charter,56.87,0.0041,46.45,46.45,27.87,56.87,0.0678,0.0789,0.1643,0.0041,7083.3317,8.86549965509619,10.419999999999995
361,361,362,beach,4.122,0.0678,4.122,4.122,4.122,29.122,0.0678,0.0503,0.2601,0.5391,1249.9998,7.130898670296334,0.0
362,362,363,pier,4.122,0.0503,4.122,4.122,4.122,29.122,0.0678,0.0503,0.2601,0.5391,1249.9998,7.130898670296334,0.0
363,363,364,boat,130.832,0.2601,130.832,130.832,130.832,155.832,0.0678,0.0503,0.2601,0.5391,4583.332,8.430181523517474,0.0
364,364,365,boat,73.002,0.0238,119.554,119.554,73.002,97.002,0.1049,0.0451,0.0238,0.0468,3749.9999,8.22951109229779,46.55200000000001
365,365,366,boat,74.354,0.0897,45.402,45.402,74.354,109.354,0.0678,0.0789,0.0897,1.0905,2083.3332,7.641724390062335,28.951999999999998
366,366,367,charter,109.354,0.6456,45.402,45.402,74.354,109.354,0.0678,0.0789,0.0559,0.6456,2083.3332,7.641724390062335,63.952
367,367,368,boat,73.002,0.1574,119.554,119.554,73.002,97.002,0.1049,0.0451,0.1574,0.4671,3749.9999,8.22951109229779,46.55200000000001
368,368,369,charter,86.75399999999998,0.0209,31.602,31.602,51.754,86.75399999999998,0.0678,0.0789,0.0102,0.0209,1249.9998,7.130898670296334,55.15199999999997
369,369,370,charter,66.602,0.4216,106.714,106.714,31.602,66.602,0.5333,0.0069,0.0361,0.4216,1249.9998,7.130898670296334,40.111999999999995
370,370,371,beach,37.098,0.0678,37.098,37.098,37.098,66.098,0.0678,0.0789,0.1643,0.5391,1249.9998,7.130898670296334,0.0
